GameDuration,BlueTeamWin,BlueTeamTowersTaken,BlueTeamInhibitorsTaken,BlueTeamDragonsTaken,BlueTeamGrubsTaken,BlueTeamRiftheraldTaken,BlueTeamBaronTaken,BluePlayer1Role,BluePlayer1ChampionId,BluePlayer1GoldSpent,BluePlayer1Level,BluePlayer1Kills,BluePlayer1Deaths,BluePlayer1Assists,BluePlayer1CreepScore,BluePlayer1WardScore,BluePlayer2Role,BluePlayer2ChampionId,BluePlayer2GoldSpent,BluePlayer2Level,BluePlayer2Kills,BluePlayer2Deaths,BluePlayer2Assists,BluePlayer2CreepScore,BluePlayer2WardScore,BluePlayer3Role,BluePlayer3ChampionId,BluePlayer3GoldSpent,BluePlayer3Level,BluePlayer3Kills,BluePlayer3Deaths,BluePlayer3Assists,BluePlayer3CreepScore,BluePlayer3WardScore,BluePlayer4Role,BluePlayer4ChampionId,BluePlayer4GoldSpent,BluePlayer4Level,BluePlayer4Kills,BluePlayer4Deaths,BluePlayer4Assists,BluePlayer4CreepScore,BluePlayer4WardScore,BluePlayer5Role,BluePlayer5ChampionId,BluePlayer5GoldSpent,BluePlayer5Level,BluePlayer5Kills,BluePlayer5Deaths,BluePlayer5Assists,BluePlayer5CreepScore,BluePlayer5WardScore,RedTeamTowersTaken,RedTeamInhibitorsTaken,RedTeamDragonsTaken,RedTeamGrubsTaken,RedTeamRiftheraldTaken,RedTeamBaronTaken,RedPlayer1Role,RedPlayer1ChampionId,RedPlayer1GoldSpent,RedPlayer1Level,RedPlayer1Kills,RedPlayer1Deaths,RedPlayer1Assists,RedPlayer1CreepScore,RedPlayer1WardScore,RedPlayer2Role,RedPlayer2ChampionId,RedPlayer2GoldSpent,RedPlayer2Level,RedPlayer2Kills,RedPlayer2Deaths,RedPlayer2Assists,RedPlayer2CreepScore,RedPlayer2WardScore,RedPlayer3Role,RedPlayer3ChampionId,RedPlayer3GoldSpent,RedPlayer3Level,RedPlayer3Kills,RedPlayer3Deaths,RedPlayer3Assists,RedPlayer3CreepScore,RedPlayer3WardScore,RedPlayer4Role,RedPlayer4ChampionId,RedPlayer4GoldSpent,RedPlayer4Level,RedPlayer4Kills,RedPlayer4Deaths,RedPlayer4Assists,RedPlayer4CreepScore,RedPlayer4WardScore,RedPlayer5Role,RedPlayer5ChampionId,RedPlayer5GoldSpent,RedPlayer5Level,RedPlayer5Kills,RedPlayer5Deaths,RedPlayer5Assists,RedPlayer5CreepScore,RedPlayer5WardScore
1954,0,2,0,0,1,0,0,TOP,63,11825,17,7,7,5,179,39,JUNGLE,203,11325,15,4,8,5,175,45,MIDDLE,105,10850,14,5,11,7,171,25,BOTTOM,22,14850,16,9,8,7,198,21,SUPPORT,43,9090,14,2,10,12,86,91,10,2,4,2,1,1,TOP,86,12950,18,6,6,8,205,23,JUNGLE,64,11800,17,2,7,15,169,38,MIDDLE,245,18300,18,25,6,2,195,22,BOTTOM,50,9350,15,3,7,12,130,32,SUPPORT,101,10075,16,8,1,16,101,76
1914,1,11,3,3,3,1,1,TOP,23,12200,19,9,4,2,236,32,JUNGLE,11,13450,18,12,6,5,198,36,MIDDLE,45,14250,17,14,6,3,189,26,BOTTOM,127,12300,16,3,5,4,227,22,SUPPORT,89,7980,14,0,8,13,37,88,4,0,2,0,0,0,TOP,114,15463,18,10,10,2,234,43,JUNGLE,31,11275,15,7,9,3,161,31,MIDDLE,79,10000,16,4,9,6,200,25,BOTTOM,202,14000,15,7,6,5,264,40,SUPPORT,147,8480,15,1,5,8,61,77
1830,0,2,0,0,3,0,0,TOP,36,9500,16,5,9,5,165,19,JUNGLE,106,11025,15,6,17,7,126,17,MIDDLE,105,9300,15,9,13,4,85,9,BOTTOM,202,12350,16,7,12,10,138,21,SUPPORT,43,11165,14,7,10,11,79,64,10,2,3,0,0,0,TOP,58,12800,18,8,7,11,183,21,JUNGLE,107,16850,18,26,3,9,189,28,MIDDLE,131,12250,16,11,11,15,144,31,BOTTOM,145,13550,16,12,11,10,190,25,SUPPORT,147,9290,16,4,5,18,95,39
1614,1,6,1,3,1,1,0,TOP,516,10450,17,8,1,7,174,20,JUNGLE,5,12150,16,8,5,13,156,22,MIDDLE,238,10675,14,6,10,13,154,15,BOTTOM,50,13725,14,12,9,18,164,18,SUPPORT,235,10880,13,12,5,16,27,60,2,0,0,2,0,0,TOP,82,8550,15,4,8,5,153,31,JUNGLE,141,10400,14,6,9,4,156,30,MIDDLE,84,16375,17,18,6,4,195,13,BOTTOM,221,8975,13,2,12,9,149,16,SUPPORT,37,7250,12,0,11,19,20,55
1608,1,11,3,3,3,1,0,TOP,58,8900,15,3,3,0,163,15,JUNGLE,59,11125,16,3,2,5,217,20,MIDDLE,157,8260,15,5,4,8,150,15,BOTTOM,55,18300,16,35,4,4,201,23,SUPPORT,89,10100,14,3,2,23,47,59,1,0,1,0,0,0,TOP,75,9385,16,3,5,5,186,33,JUNGLE,28,8900,13,5,9,2,100,25,MIDDLE,268,7675,14,1,5,1,217,13,BOTTOM,145,11300,12,5,14,4,163,12,SUPPORT,267,6065,11,1,16,6,29,49
975,0,0,0,1,1,0,0,TOP,114,4500,13,6,1,1,131,8,JUNGLE,24,5000,9,1,4,3,74,14,MIDDLE,236,5175,11,1,5,1,117,10,BOTTOM,21,3500,8,0,6,1,67,3,SUPPORT,50,4875,9,4,5,1,40,17,3,0,1,2,1,0,TOP,74,3200,12,0,5,1,91,2,JUNGLE,246,5200,11,1,4,5,88,8,MIDDLE,105,6300,12,10,0,0,129,18,BOTTOM,523,7375,10,9,2,4,116,8,SUPPORT,201,4640,9,1,1,12,13,20
2256,1,12,5,3,0,1,1,TOP,777,19160,20,18,7,5,301,27,JUNGLE,236,14300,18,6,8,11,212,62,MIDDLE,84,12550,17,10,8,6,147,28,BOTTOM,22,14650,18,13,7,11,235,27,SUPPORT,89,12235,17,1,7,22,69,107,4,0,2,3,0,1,MIDDLE,126,16100,19,13,9,5,246,19,JUNGLE,91,18050,18,10,7,11,247,38,TOP,54,12960,17,4,12,8,236,25,BOTTOM,222,13450,17,5,10,11,219,25,SUPPORT,99,11550,16,5,10,12,59,102
1909,1,8,1,2,1,0,1,TOP,875,13155,18,4,4,3,236,37,JUNGLE,950,12650,15,15,6,5,134,10,MIDDLE,4,10300,16,4,5,11,174,40,BOTTOM,51,11975,15,5,6,7,198,19,BOTTOM,3,8545,13,4,4,10,35,91,1,0,2,2,0,0,TOP,82,8250,16,2,8,7,162,25,JUNGLE,141,12100,18,11,1,5,209,35,MIDDLE,800,13360,17,11,8,3,235,19,BOTTOM,222,7950,14,1,9,4,183,20,SUPPORT,902,6800,13,0,6,11,57,95
2487,1,7,1,3,2,0,2,TOP,157,13300,20,10,13,14,224,32,JUNGLE,131,18400,18,15,8,20,244,55,MIDDLE,910,14500,18,13,8,13,222,25,BOTTOM,202,16930,18,13,6,19,279,30,SUPPORT,518,11615,18,0,6,20,125,129,6,0,3,1,0,1,TOP,777,18400,20,17,12,2,242,49,JUNGLE,32,19575,18,9,7,13,267,53,MIDDLE,84,12600,18,5,11,6,211,25,BOTTOM,22,18550,18,6,8,4,372,21,SUPPORT,74,13580,17,4,13,14,75,103
1613,1,11,3,3,3,1,1,TOP,54,8500,16,2,3,5,161,11,JUNGLE,36,12800,16,12,2,4,153,26,MIDDLE,4,9950,16,3,3,12,148,12,BOTTOM,18,15100,15,11,3,10,187,15,SUPPORT,800,10100,13,11,3,10,45,51,1,0,1,0,0,0,TOP,83,9975,16,5,5,3,209,24,JUNGLE,102,8783,13,2,8,2,116,9,MIDDLE,45,7150,13,1,7,3,138,22,BOTTOM,202,9475,13,3,9,4,161,11,SUPPORT,147,7050,12,3,10,4,21,32
2074,0,3,0,0,3,0,0,TOP,114,19508,20,21,10,10,233,32,JUNGLE,141,9850,15,3,11,8,100,15,MIDDLE,55,15400,17,15,11,6,135,24,BOTTOM,110,9250,14,3,12,5,105,18,SUPPORT,497,10675,15,4,15,21,39,58,12,3,4,0,0,0,TOP,79,13250,18,4,10,10,221,15,JUNGLE,234,12125,16,9,8,7,146,19,MIDDLE,84,16225,17,21,7,8,185,40,BOTTOM,893,13850,17,17,11,14,160,8,SUPPORT,21,11015,16,8,12,20,62,62
1659,1,13,3,2,3,0,1,TOP,24,10933,16,4,9,5,150,12,JUNGLE,11,13650,17,11,4,9,160,19,MIDDLE,134,13800,17,9,5,8,242,14,BOTTOM,901,13600,16,12,4,10,234,11,SUPPORT,147,7925,13,3,10,20,15,78,3,0,1,0,1,0,TOP,5,11975,17,6,8,4,200,34,JUNGLE,56,12475,15,14,9,8,145,31,MIDDLE,4,11550,15,3,5,15,202,16,BOTTOM,136,11500,15,3,9,7,237,14,SUPPORT,267,8815,13,6,8,15,23,53
1463,1,11,3,3,3,1,1,TOP,41,10850,16,4,3,14,188,18,JUNGLE,56,14775,16,23,5,7,165,22,MIDDLE,90,10175,15,6,2,10,213,23,BOTTOM,202,14625,15,14,4,15,172,10,SUPPORT,143,8765,12,2,6,20,36,64,0,0,0,0,0,0,TOP,114,8350,13,4,10,2,138,20,JUNGLE,113,8875,13,2,8,11,120,23,MIDDLE,112,10050,15,5,10,3,180,13,BOTTOM,22,9825,13,5,11,8,161,18,SUPPORT,53,7175,12,4,10,8,26,40
1709,1,11,3,4,1,0,1,TOP,157,14600,20,10,0,2,343,17,JUNGLE,102,12250,15,6,3,10,156,32,MIDDLE,45,9600,15,3,4,7,170,21,BOTTOM,21,12325,15,9,3,6,219,29,SUPPORT,267,6900,14,1,1,19,41,78,1,0,0,2,1,0,TOP,92,9200,16,1,5,1,217,25,JUNGLE,950,8550,13,3,9,1,140,28,MIDDLE,34,10725,17,3,3,0,275,18,BOTTOM,901,8800,14,3,7,1,209,16,SUPPORT,111,6590,11,0,5,6,60,81
1514,0,1,0,1,3,0,0,TOP,8,7225,16,2,8,3,159,14,JUNGLE,9,8850,14,4,7,3,127,32,MIDDLE,134,10140,13,4,13,2,153,18,BOTTOM,51,9900,13,5,11,4,168,11,SUPPORT,111,7550,12,3,13,5,30,29,11,2,3,0,0,1,TOP,10,13925,18,13,3,7,246,24,JUNGLE,122,11987,16,15,4,6,142,21,MIDDLE,80,8925,14,4,5,10,151,23,BOTTOM,235,14400,15,13,1,17,180,11,SUPPORT,223,9080,13,7,6,17,30,53
1931,0,2,0,2,2,0,0,TOP,69,7950,14,1,14,1,161,24,JUNGLE,75,10650,15,4,9,5,130,23,MIDDLE,3,13400,18,5,2,6,253,17,BOTTOM,360,15300,16,9,7,2,221,17,SUPPORT,26,9495,15,1,6,13,83,87,11,3,3,1,1,1,TOP,17,14750,19,11,3,10,274,27,JUNGLE,72,11550,17,4,4,13,164,26,MIDDLE,245,13100,18,15,4,5,225,31,BOTTOM,901,12860,16,7,4,14,226,30,SUPPORT,902,8155,14,0,5,21,36,92
1646,1,10,2,2,0,0,1,TOP,150,11008,18,8,4,3,230,23,JUNGLE,59,11450,16,8,3,12,164,35,MIDDLE,34,10550,17,7,2,9,208,29,BOTTOM,222,9875,13,7,6,9,204,18,SUPPORT,43,7040,13,0,3,18,45,77,2,0,1,3,1,0,TOP,86,10800,16,4,7,1,196,11,JUNGLE,154,9775,14,3,6,11,141,28,MIDDLE,777,12550,15,7,7,3,226,20,BOTTOM,901,9275,14,3,7,7,175,3,SUPPORT,902,6400,13,0,3,14,26,50
953,1,2,0,1,3,0,0,TOP,54,5150,12,2,1,0,134,11,JUNGLE,6,4450,10,2,0,0,101,8,MIDDLE,5,4750,12,4,1,4,99,6,BOTTOM,518,5700,10,2,1,8,92,9,SUPPORT,800,6450,10,12,1,3,14,6,0,0,1,0,0,0,TOP,161,3700,12,1,2,0,105,6,JUNGLE,62,5458,10,1,2,0,88,10,MIDDLE,8,3875,10,1,5,0,80,1,BOTTOM,51,3600,8,1,7,1,55,10,SUPPORT,235,4100,8,0,6,1,34,16
1563,0,1,0,0,0,0,0,TOP,79,9700,16,5,4,6,169,14,JUNGLE,62,11708,14,8,5,7,148,19,MIDDLE,246,9500,14,5,7,8,162,20,BOTTOM,29,8725,13,6,8,2,146,14,SUPPORT,44,6830,12,0,5,15,50,63,10,2,4,3,1,1,TOP,157,10225,18,5,5,1,243,25,JUNGLE,102,9708,16,4,2,8,183,32,MIDDLE,13,10300,16,4,8,1,246,20,BOTTOM,67,14800,13,14,7,5,150,21,SUPPORT,111,7280,13,2,2,13,45,66
1667,1,8,1,4,3,1,0,TOP,122,9450,17,5,7,5,200,20,JUNGLE,105,12925,16,10,4,9,137,34,MIDDLE,777,14800,17,16,4,4,222,8,BOTTOM,360,11250,14,9,7,6,197,16,SUPPORT,223,8240,13,4,5,13,35,73,2,0,0,0,0,0,TOP,27,11600,17,7,9,7,215,20,JUNGLE,950,9950,14,4,10,6,152,20,MIDDLE,55,9800,14,6,11,7,152,8,BOTTOM,221,13000,13,8,7,6,183,21,SUPPORT,143,8455,12,2,7,10,44,78
1406,0,3,0,0,0,0,0,TOP,75,6783,14,1,5,2,164,17,JUNGLE,77,12250,15,5,6,1,179,19,MIDDLE,61,7550,13,0,6,1,192,17,BOTTOM,222,9425,11,5,7,2,159,13,SUPPORT,16,5405,10,0,5,4,30,49,11,3,3,3,1,1,TOP,48,9433,16,2,2,4,182,25,JUNGLE,11,12025,14,13,2,3,134,23,MIDDLE,517,8850,15,10,0,8,176,19,BOTTOM,81,10008,14,2,5,5,209,17,SUPPORT,12,6850,12,2,3,13,32,64
1873,0,4,0,1,1,0,0,TOP,39,12100,16,2,10,3,240,27,JUNGLE,234,13250,16,3,5,9,201,27,MIDDLE,268,12400,16,4,7,5,253,10,BOTTOM,119,17400,16,15,11,3,211,19,SUPPORT,111,9085,14,0,11,14,57,89,11,4,4,2,1,2,TOP,106,14800,19,10,5,13,235,44,JUNGLE,163,14200,18,6,3,16,209,23,MIDDLE,238,16650,18,15,5,6,228,19,BOTTOM,67,13975,16,9,7,3,206,28,SUPPORT,99,10580,16,4,4,25,58,65
1412,0,0,0,0,0,0,0,TOP,516,6060,14,0,7,1,166,5,JUNGLE,121,9350,13,5,7,3,142,21,MIDDLE,14,10100,15,3,3,4,207,12,BOTTOM,110,8350,12,3,11,0,162,13,SUPPORT,412,5570,10,2,3,4,39,63,9,1,3,3,1,1,TOP,69,11375,18,13,0,4,246,27,JUNGLE,266,9275,15,7,4,8,143,19,MIDDLE,126,8675,15,5,6,0,209,11,BOTTOM,115,8825,13,3,2,9,193,25,SUPPORT,147,7105,11,3,1,15,28,68
1473,1,6,1,3,3,0,1,TOP,133,9975,13,15,5,7,74,17,JUNGLE,68,9450,14,9,4,15,121,22,MIDDLE,61,11200,17,11,3,9,252,15,BOTTOM,67,10950,14,10,3,16,179,19,SUPPORT,147,7345,13,3,2,26,48,61,5,1,0,0,0,0,TOP,36,10550,14,0,7,0,207,17,JUNGLE,246,11350,14,6,7,4,154,27,MIDDLE,166,9700,13,5,8,4,162,21,BOTTOM,51,9500,11,3,14,2,129,11,SUPPORT,12,6400,11,3,12,7,33,57
1817,0,6,1,3,3,0,1,TOP,83,12633,16,5,3,3,198,28,JUNGLE,107,12650,15,8,10,7,136,7,MIDDLE,101,11450,16,8,5,8,148,27,BOTTOM,202,13450,15,10,4,2,206,16,SUPPORT,53,7475,13,1,6,13,34,66,7,1,1,0,0,0,TOP,106,9050,18,1,3,9,230,20,JUNGLE,233,11550,14,11,13,4,112,18,MIDDLE,55,12025,15,10,7,3,178,23,BOTTOM,901,8800,14,2,6,12,175,20,SUPPORT,412,9240,14,4,3,14,44,55
2207,0,6,0,3,0,0,1,TOP,8,13900,19,8,6,9,207,35,JUNGLE,238,17500,18,16,6,9,211,36,MIDDLE,3,12875,18,8,7,17,214,30,BOTTOM,21,16550,18,11,7,3,259,36,SUPPORT,267,9445,15,3,6,24,22,106,7,2,2,3,1,0,TOP,17,10550,17,2,11,9,153,31,JUNGLE,234,17700,17,12,12,2,192,10,MIDDLE,161,11700,18,4,6,5,244,28,BOTTOM,202,14300,17,6,6,12,247,22,SUPPORT,800,14300,16,8,11,12,88,79
2047,0,2,0,0,0,0,0,TOP,420,11800,18,5,6,5,221,29,JUNGLE,56,12150,15,7,10,5,160,20,MIDDLE,61,11050,17,3,11,2,212,14,BOTTOM,29,10450,15,2,9,0,187,25,SUPPORT,147,8565,15,0,7,6,112,70,11,4,5,3,1,1,TOP,82,9600,19,3,10,6,151,11,JUNGLE,79,12075,18,1,3,8,180,44,MIDDLE,238,16525,18,21,2,3,269,28,BOTTOM,136,17500,18,16,2,4,266,26,SUPPORT,412,10950,16,2,0,14,71,69
1984,0,4,0,0,2,1,0,TOP,157,14975,18,10,11,3,252,17,JUNGLE,76,12150,16,6,8,8,186,49,MIDDLE,84,13050,16,12,11,4,147,28,BOTTOM,96,15150,16,7,11,10,246,19,SUPPORT,412,9595,13,3,8,16,40,100,7,1,5,1,0,1,TOP,98,10825,19,2,8,22,160,25,JUNGLE,154,14650,18,11,8,19,139,34,MIDDLE,245,15150,18,17,8,6,226,24,BOTTOM,202,15275,17,14,6,15,246,24,SUPPORT,63,11430,15,5,9,21,44,96
1733,1,9,1,3,3,0,1,TOP,5,8700,18,3,4,6,215,13,JUNGLE,11,12050,16,16,5,4,128,24,MIDDLE,3,9925,16,8,5,10,179,5,BOTTOM,21,13950,15,3,5,14,222,23,SUPPORT,526,9245,15,3,2,18,33,67,4,0,1,0,1,0,TOP,893,8200,15,1,10,4,177,19,JUNGLE,104,14825,17,7,5,4,240,19,MIDDLE,8,10850,15,7,7,4,192,18,BOTTOM,523,12000,13,6,7,1,208,18,SUPPORT,117,7120,12,0,4,8,20,49
1418,0,1,0,3,3,0,0,TOP,11,6725,14,2,5,0,143,21,JUNGLE,427,7475,12,5,1,6,117,19,MIDDLE,711,8650,14,10,4,3,157,18,BOTTOM,901,5950,9,4,1,6,110,7,SUPPORT,267,6450,11,3,2,14,24,55,3,0,0,0,1,0,TOP,24,8258,16,5,1,2,182,22,JUNGLE,154,5125,12,0,2,0,113,19,MIDDLE,7,7550,13,4,5,1,138,8,BOTTOM,21,8400,11,4,7,1,147,15,SUPPORT,22,4800,10,0,9,4,38,60
1960,0,2,0,2,3,0,0,TOP,24,11033,17,8,7,6,169,22,JUNGLE,32,13650,16,7,10,17,157,16,MIDDLE,55,12460,16,11,5,4,193,20,BOTTOM,222,13200,15,4,10,13,225,28,SUPPORT,50,8875,14,3,8,14,69,74,9,1,1,0,1,1,TOP,11,13360,17,9,13,5,201,13,JUNGLE,35,13800,18,7,4,7,248,36,MIDDLE,157,14500,17,14,7,6,245,26,BOTTOM,901,13750,17,10,3,10,255,30,SUPPORT,12,7410,14,0,6,18,27,83
1039,0,0,0,0,0,0,0,TOP,8,5250,12,1,4,0,142,15,JUNGLE,11,3750,9,0,3,0,86,9,MIDDLE,245,6100,12,2,4,0,143,11,BOTTOM,235,6725,10,1,3,1,148,9,SUPPORT,16,3480,9,0,3,1,34,40,3,0,3,3,0,0,TOP,114,6300,12,0,0,2,137,12,JUNGLE,120,8800,13,9,2,3,116,12,MIDDLE,103,8775,13,7,0,3,160,13,BOTTOM,804,6150,11,1,2,4,155,7,SUPPORT,497,4140,8,0,0,6,14,30
1934,1,11,2,3,0,1,1,TOP,6,12000,19,9,7,2,225,22,JUNGLE,64,15075,18,14,1,2,231,25,MIDDLE,157,14900,18,9,7,2,262,27,BOTTOM,145,13900,16,4,6,7,281,30,SUPPORT,43,9100,14,2,3,14,38,93,1,0,2,3,0,0,TOP,92,14500,19,10,6,3,210,16,JUNGLE,120,11350,16,4,10,3,195,29,MIDDLE,84,11000,15,6,11,4,193,30,BOTTOM,221,14650,16,2,6,7,281,31,SUPPORT,910,10650,16,2,5,14,91,60
916,0,0,0,0,0,0,0,TOP,83,3620,11,0,2,0,104,8,JUNGLE,5,4100,9,0,0,0,93,13,MIDDLE,84,3100,9,0,4,0,82,8,BOTTOM,222,4800,9,0,4,0,113,9,SUPPORT,902,3225,7,0,3,0,15,23,2,0,2,3,0,0,TOP,75,4583,12,2,0,0,114,3,JUNGLE,56,6112,10,1,0,6,86,15,MIDDLE,127,4800,11,3,0,1,131,4,BOTTOM,67,5550,9,6,0,1,121,11,SUPPORT,53,3550,8,1,0,5,21,29
1907,0,5,0,1,3,1,1,TOP,36,10425,18,2,6,10,208,33,JUNGLE,104,17650,18,15,5,3,224,39,MIDDLE,8,11735,16,4,10,8,194,24,BOTTOM,22,12800,15,3,11,7,221,28,SUPPORT,201,7840,15,2,2,8,41,85,9,1,3,0,0,1,TOP,516,13400,20,7,5,3,263,28,JUNGLE,59,10750,16,2,3,7,199,19,MIDDLE,134,13660,17,10,7,6,256,24,BOTTOM,236,14725,16,12,6,6,256,15,SUPPORT,267,9695,16,3,5,19,59,128
2299,1,9,1,4,3,0,1,TOP,58,18000,20,16,0,6,292,28,JUNGLE,78,12750,18,6,3,13,186,31,MIDDLE,112,11575,18,5,4,6,266,39,BOTTOM,18,16700,18,7,10,7,312,16,SUPPORT,902,9520,15,1,8,17,59,158,7,2,1,0,1,0,TOP,39,14000,18,1,14,1,304,23,JUNGLE,91,16125,17,7,5,5,240,23,MIDDLE,84,13100,18,6,5,2,258,37,BOTTOM,221,18225,16,9,6,8,341,20,SUPPORT,267,9725,15,1,6,14,46,130
1913,0,4,0,3,3,1,0,TOP,27,10600,19,5,4,4,273,27,JUNGLE,62,13433,17,5,4,9,177,22,MIDDLE,99,11650,17,12,6,3,215,33,BOTTOM,22,12750,16,8,15,12,177,22,SUPPORT,143,11615,15,8,12,14,88,62,11,2,2,0,0,1,TOP,23,17370,20,5,3,2,330,29,JUNGLE,104,13400,18,8,5,7,210,46,MIDDLE,161,11850,17,1,8,5,255,25,BOTTOM,21,17750,17,19,8,5,200,19,SUPPORT,63,11650,15,8,14,15,39,32
1579,1,10,1,1,2,1,1,TOP,83,8350,16,3,7,4,152,14,JUNGLE,120,11475,16,5,6,3,181,26,MIDDLE,103,9225,14,5,8,4,131,15,BOTTOM,51,15400,17,25,5,9,191,24,SUPPORT,78,7825,13,4,12,11,21,64,1,0,2,1,0,0,TOP,31,8750,16,8,8,1,170,13,JUNGLE,233,9525,13,7,7,5,129,26,MIDDLE,711,8750,14,9,7,7,114,22,BOTTOM,429,13250,14,12,8,6,145,13,SUPPORT,12,7180,13,2,12,22,27,62
1868,1,11,2,2,2,1,2,TOP,5,14925,18,9,7,14,199,19,JUNGLE,104,17100,18,12,1,13,260,36,MIDDLE,84,13950,17,18,5,9,198,38,BOTTOM,29,14400,16,12,6,10,190,21,SUPPORT,89,9035,15,3,7,27,57,105,4,0,2,1,0,0,TOP,58,11800,17,4,9,9,206,25,JUNGLE,131,15175,16,12,12,6,170,38,MIDDLE,81,12500,15,4,11,5,217,23,BOTTOM,15,12100,14,3,12,8,228,25,SUPPORT,902,8275,14,3,10,11,39,94
1780,1,10,2,4,3,0,0,TOP,17,11220,17,6,5,8,226,26,JUNGLE,64,13075,16,9,1,13,140,21,MIDDLE,127,8725,15,4,5,11,180,50,BOTTOM,222,14350,15,13,7,5,234,18,SUPPORT,53,7400,14,1,3,19,17,53,4,0,0,0,1,0,TOP,75,10308,17,2,4,3,233,18,JUNGLE,107,12600,15,10,4,2,165,30,MIDDLE,518,7785,14,2,9,4,145,25,BOTTOM,901,10350,14,3,7,7,207,19,SUPPORT,235,8310,12,3,9,11,37,82
1732,1,11,2,3,0,0,1,TOP,54,13110,18,13,4,7,189,22,JUNGLE,64,10775,16,9,2,15,136,33,MIDDLE,245,10375,16,6,5,2,196,37,BOTTOM,222,15225,16,17,8,11,234,36,SUPPORT,267,9130,15,1,5,33,21,27,3,0,0,3,1,0,TOP,157,7750,16,1,12,7,190,16,JUNGLE,35,13500,15,9,8,2,146,38,MIDDLE,103,10900,16,6,6,6,204,10,BOTTOM,51,13025,15,6,7,7,230,28,SUPPORT,143,7045,13,2,13,10,30,73
1232,1,3,0,2,3,1,0,TOP,904,6533,14,4,2,3,121,14,JUNGLE,19,7300,12,4,3,2,97,28,MIDDLE,103,6300,14,3,1,5,134,11,BOTTOM,51,8600,11,7,5,6,119,12,SUPPORT,50,7850,11,10,2,7,38,28,0,0,0,0,0,0,TOP,82,5025,13,1,3,1,95,10,JUNGLE,141,6100,11,2,5,2,87,18,MIDDLE,163,6000,12,1,4,1,135,22,BOTTOM,145,8550,11,7,8,0,116,15,SUPPORT,89,5500,10,2,8,7,19,22
2162,1,12,4,4,3,1,1,TOP,75,14233,20,4,2,9,250,38,JUNGLE,23,14875,18,9,9,7,158,33,MIDDLE,800,14860,17,13,7,5,228,23,BOTTOM,29,16500,17,14,7,4,182,18,SUPPORT,53,9930,16,4,5,16,34,105,3,0,1,0,0,0,TOP,92,11800,18,2,7,4,233,22,JUNGLE,11,14050,16,10,11,6,162,10,MIDDLE,910,14250,18,7,10,11,279,23,BOTTOM,523,12650,16,5,9,5,234,18,SUPPORT,99,10800,16,6,8,14,89,55
1477,0,3,0,1,0,0,0,TOP,5,8350,15,4,10,5,153,14,JUNGLE,91,12650,14,9,9,3,154,16,MIDDLE,55,10050,14,3,7,6,169,14,BOTTOM,800,8900,12,4,9,5,179,19,SUPPORT,267,7310,12,3,5,10,39,60,8,1,2,3,1,0,TOP,92,11250,17,10,5,5,201,8,JUNGLE,32,9200,14,3,5,16,92,20,MIDDLE,8,13450,17,10,4,4,218,12,BOTTOM,145,13750,14,11,4,8,213,16,SUPPORT,235,9270,13,6,5,15,35,69
990,0,0,0,0,0,0,0,TOP,86,5150,11,3,5,0,98,9,JUNGLE,20,6575,10,3,7,4,83,17,MIDDLE,5,4750,11,1,7,1,103,4,BOTTOM,51,6300,9,3,8,3,103,6,SUPPORT,99,4215,7,2,6,2,23,26,3,0,2,3,0,0,TOP,34,5200,13,3,2,4,94,14,JUNGLE,77,5308,13,6,2,4,105,12,MIDDLE,161,8450,13,12,2,4,143,11,BOTTOM,96,7000,10,10,4,5,104,4,SUPPORT,26,5830,9,2,2,14,32,42
1610,1,9,1,4,2,1,0,TOP,122,11200,17,6,7,2,205,17,JUNGLE,141,11112,16,8,6,7,153,10,MIDDLE,268,10950,16,13,5,10,175,11,BOTTOM,21,12000,14,5,5,7,217,18,SUPPORT,147,8585,14,4,2,16,51,69,3,0,0,1,0,0,TOP,43,8200,15,4,7,2,162,15,JUNGLE,91,11400,15,11,8,4,171,30,MIDDLE,39,11050,16,8,9,4,227,11,BOTTOM,360,10125,12,1,6,1,198,23,SUPPORT,117,5140,11,1,6,4,22,25
2637,1,8,2,4,3,0,2,TOP,420,13600,20,7,8,2,257,41,JUNGLE,75,20233,18,10,7,10,295,32,MIDDLE,427,15100,18,9,6,12,233,35,BOTTOM,81,16483,18,8,7,7,332,34,SUPPORT,235,13075,17,1,10,21,76,145,7,0,3,0,1,1,TOP,39,18130,20,10,7,4,348,46,JUNGLE,64,16440,18,2,8,12,218,81,MIDDLE,7,18145,18,12,8,6,259,38,BOTTOM,222,21910,18,12,8,8,360,35,SUPPORT,40,12070,16,2,4,19,49,116
1696,1,7,1,3,3,1,1,TOP,86,10250,18,3,4,5,218,31,JUNGLE,517,13575,17,18,3,7,192,19,MIDDLE,105,11425,16,6,8,4,185,29,BOTTOM,67,12850,14,11,7,7,183,19,SUPPORT,412,7330,14,0,1,18,29,70,3,0,1,0,0,0,TOP,875,9800,16,2,7,1,232,22,JUNGLE,102,9908,14,3,9,3,156,32,MIDDLE,777,9350,16,6,9,3,229,23,BOTTOM,901,13825,15,9,7,1,208,17,SUPPORT,9,7700,12,3,6,6,45,67
